Category,Product_ID,Sales_Quantity,Sales_Price,Sale_Date
Electronics,369184,94,65.94,2024-02-03
Clothing,589125,73,805.42,2024-03-03
Electronics,928386,44,294.22,2024-02-23
Electronics,649733,56,114.42,2023-06-13
Groceries,926543,12,596.78,2024-05-13
Groceries,091562,58,339.86,2023-10-22
Electronics,397002,29,343.19,2024-03-21
Clothing,743850,11,226.14,2023-09-17
Groceries,407765,31,125.38,2023-05-30
Clothing,125449,4,766.22,2023-09-15
Electronics,882262,85,317.85,2023-10-11
Groceries,132511,5,322.83,2024-04-23
Clothing,363159,38,169.33,2023-06-05
Clothing,639467,72,116.38,2024-01-02
Groceries,993560,71,321.28,2023-11-22
Clothing,156834,16,973.76,2023-07-22
Electronics,479318,91,113.3,2023-05-22
Groceries,768221,15,795.29,2023-10-30
Electronics,036338,34,923.14,2023-11-12
Groceries,973894,36,379.03,2023-10-28
Electronics,650934,64,677.62,2023-10-11
Home Appliances,308408,59,856.85,2023-06-29
Electronics,994630,49,129.15,2024-04-23
Clothing,998023,20,511.96,2023-10-09
Electronics,353145,29,206.22,2023-05-29
Home Appliances,847790,99,586.54,2024-02-16
Electronics,919532,13,118.85,2023-07-15
Electronics,596044,53,629.95,2023-07-09
Electronics,438378,12,564.82,2024-04-18
Clothing,020214,55,902.07,2024-04-09
Electronics,467693,34,259.05,2023-08-27
Electronics,062001,36,615.92,2023-10-10
Groceries,296228,33,162.41,2023-08-31
Electronics,734108,33,998.41,2023-09-18
Groceries,624394,93,529.57,2023-06-19
Groceries,452539,25,306.9,2023-09-27
Groceries,225353,55,691.4,2023-09-08
Clothing,881112,61,262.75,2023-06-29
Electronics,647910,66,350.79,2023-09-03
Clothing,409659,43,129.45,2024-01-09
Home Appliances,960440,92,543.68,2023-12-14
Groceries,651687,17,557.61,2023-07-04
Electronics,011027,26,85.48,2023-07-25
Clothing,268388,7,886.17,2024-02-06
Groceries,744541,20,810.56,2023-06-23
Groceries,835747,40,142.86,2023-10-08
Groceries,816371,72,784.94,2023-09-26
Groceries,084879,8,698.21,2023-07-30
Clothing,497912,34,245.74,2023-08-30
Electronics,903238,36,271.87,2024-03-27
Groceries,563260,35,899.82,2023-10-03
Electronics,203484,88,136.24,2024-02-16
Electronics,900512,69,101.21,2023-05-19
Electronics,967050,53,635.53,2023-12-11
Electronics,633656,74,528.83,2023-09-08
Electronics,912810,24,44.25,2023-08-14
Groceries,170963,27,309.99,2023-11-29
Electronics,797690,47,946.74,2023-07-04
Clothing,917687,32,973.19,2024-05-11
Groceries,480853,66,625.31,2023-08-02
Home Appliances,487338,2,438.93,2023-11-13
Electronics,531053,37,350.18,2024-04-13
Clothing,545315,91,33.66,2023-07-07
Clothing,858280,80,53.23,2023-12-31
Electronics,202098,5,398.65,2023-07-01
Clothing,025627,54,934.56,2024-03-17
Electronics,191013,56,282.54,2024-01-08
Clothing,402996,95,290.29,2024-03-08
Clothing,125733,84,962.36,2024-04-19
Clothing,488062,83,788.91,2023-12-03
Clothing,659968,6,740.67,2023-06-26
Clothing,146710,46,756.91,2024-01-30
Clothing,824542,94,661.18,2023-10-27
Groceries,880198,10,466.05,2024-01-05
Groceries,662723,85,78.21,2023-11-04
Electronics,414019,27,560.33,2023-12-14
Clothing,925802,98,746.12,2024-02-05
Groceries,755290,87,514.62,2023-07-13
Electronics,527260,70,29.12,2023-11-15
Clothing,078600,20,583.95,2023-07-17
Electronics,109290,44,829.91,2024-04-15
Clothing,473194,91,297.77,2023-05-21
Clothing,379714,42,483.63,2023-09-04
Electronics,991092,40,168.3,2023-10-18
Electronics,865080,98,595.27,2023-11-13
Groceries,327585,84,994.37,2023-07-31
Home Appliances,651079,58,250.62,2023-11-23
Home Appliances,175921,32,975.23,2023-11-28
Clothing,990155,19,17.38,2023-12-28
Electronics,220626,26,133.02,2023-05-17
Electronics,756855,55,798.56,2024-04-21
Electronics,647727,92,789.93,2023-08-12
Electronics,489601,67,434.44,2024-01-05
Groceries,844909,55,937.37,2023-06-12
Clothing,284488,64,386.69,2023-09-18
Home Appliances,932420,69,894.18,2023-09-21
Electronics,267117,46,680.12,2024-01-27
Electronics,846473,48,907.32,2024-03-04
Electronics,633735,88,559.74,2024-02-08
Electronics,220838,34,25.02,2023-11-06
Clothing,341007,6,32.56,2023-09-02
Clothing,568492,98,446.59,2023-06-26
Electronics,836663,60,267.6,2024-02-01
Clothing,366172,57,989.94,2023-08-13
Groceries,411199,67,444.88,2023-06-21
Clothing,198969,36,78.9,2024-04-23
Electronics,004686,55,405.93,2023-05-30
Home Appliances,507923,37,537.31,2023-08-31
Clothing,098420,7,162.21,2023-08-31
Electronics,168921,31,41.75,2023-05-18
Home Appliances,133691,61,876.4,2023-12-06
Home Appliances,753177,92,227.33,2023-07-09
Electronics,440923,19,876.39,2024-01-31
Electronics,866284,1,693.31,2024-02-27
Electronics,968838,58,459.16,2024-03-09
Electronics,621394,23,138.43,2023-10-16
Groceries,825203,14,931.38,2023-07-22
Electronics,142731,80,758.64,2024-04-27
Clothing,231524,53,144.02,2024-01-02
Clothing,967499,56,44.22,2023-11-20
Clothing,007647,56,738.75,2024-03-16
Electronics,155838,57,86.54,2023-11-09
Clothing,715743,70,564.19,2023-12-23
Clothing,602963,73,231.58,2024-02-28
Electronics,732914,5,673.64,2023-05-27
Groceries,022669,84,327.33,2024-05-12
Electronics,950752,14,210.82,2024-03-30
Electronics,870696,88,288.98,2024-02-02
Groceries,563016,51,370.56,2024-02-17
Electronics,292951,84,840.84,2023-08-23
Clothing,785076,83,893.62,2023-06-26
Home Appliances,305384,14,989.83,2023-07-23
Electronics,968535,34,19.39,2023-10-09
Clothing,866416,99,566.08,2023-11-22
Electronics,078480,44,428.17,2023-06-25
Groceries,564475,9,954.14,2023-10-20
Groceries,069137,49,845.42,2023-09-12
Electronics,355689,44,887.26,2024-03-07
Electronics,444163,48,927.11,2024-02-18
Electronics,211678,49,958.86,2024-01-29
Home Appliances,841773,85,68.8,2023-07-21
Clothing,320071,29,535.3,2024-04-10
Home Appliances,575883,15,800.76,2024-01-02
Electronics,161245,31,956.7,2023-12-24
Groceries,171543,50,66.79,2024-02-08
Clothing,592798,46,708.45,2024-03-26
Electronics,691648,37,129.13,2024-02-16
Groceries,445050,49,774.47,2024-04-06
Groceries,959241,57,297.09,2023-08-22
Electronics,081750,9,564.35,2024-04-27
Clothing,387492,86,784.26,2024-03-27
Groceries,621182,5,793.45,2023-09-14
Home Appliances,149530,49,533.22,2023-09-26
Electronics,971740,75,988.52,2024-04-14
Groceries,048467,46,499.79,2023-07-15
Groceries,053431,10,731.85,2023-06-09
Electronics,107333,60,293.43,2024-03-16
Clothing,452978,99,184.38,2023-05-31
Home Appliances,342011,54,188.91,2024-03-24
Electronics,200376,85,849.4,2023-06-16
Groceries,440184,19,186.39,2023-10-15
Home Appliances,939845,95,865.46,2024-03-28
Clothing,449021,94,379.82,2024-02-22
Groceries,946564,66,663.82,2023-07-17
Clothing,467448,9,992.82,2024-04-11
Clothing,532441,42,575.29,2023-11-22
Electronics,931455,37,765.76,2024-05-12
Home Appliances,755573,23,418.35,2023-08-19
Clothing,233918,64,935.38,2023-10-14
Home Appliances,672285,78,897.23,2024-04-26
Electronics,883581,71,488.93,2023-06-26
Electronics,194280,9,905.74,2023-11-26
Clothing,322088,20,213.46,2023-10-07
Home Appliances,329069,7,969.9,2023-07-23
Electronics,950339,91,129.56,2023-11-27
Clothing,830251,41,718.27,2023-05-25
Home Appliances,307427,93,196.21,2024-03-31
Clothing,083536,21,203.26,2023-09-29
Home Appliances,814831,88,542.29,2023-07-31
Clothing,460656,71,356.3,2023-10-16
Groceries,020052,62,444.13,2023-08-12
Home Appliances,665139,47,102.77,2024-02-15
Clothing,056241,9,849.24,2024-03-21
Groceries,585826,42,271.98,2023-08-15
Electronics,484979,5,215.9,2024-01-26
Clothing,128818,20,51.44,2023-08-29
Home Appliances,799181,88,824.29,2023-12-12
Electronics,618046,60,284.92,2023-11-06
Electronics,054418,56,198.26,2023-05-23
Clothing,348785,49,713.26,2023-11-07
Clothing,677265,59,65.49,2024-02-29
Electronics,744775,25,162.84,2024-03-21
Home Appliances,107517,62,193.56,2023-09-12
Electronics,547180,82,112.15,2023-11-20
Clothing,142836,27,972.17,2023-10-11
Home Appliances,873576,51,367.59,2023-09-04
Electronics,687132,39,395.17,2023-06-16
Groceries,977748,73,286.34,2023-05-23
Groceries,970944,81,858.44,2023-10-29
Home Appliances,884826,64,679.57,2023-10-07
Clothing,368502,68,55.74,2023-12-21
Groceries,844245,82,523.72,2023-08-01
Electronics,385380,67,632.31,2023-06-20
Clothing,027535,52,335.54,2023-10-31
Groceries,219227,59,234.63,2024-03-08
Electronics,307459,44,385.49,2023-10-23
Groceries,468746,14,110.25,2024-02-26
Groceries,810409,93,768.24,2023-09-16
Groceries,201333,68,62.0,2023-07-10
Home Appliances,830947,53,437.73,2023-09-19
Groceries,902130,27,380.62,2024-02-14
Groceries,900475,59,650.91,2024-01-30
Groceries,924879,45,736.88,2024-03-24
Clothing,779675,39,63.68,2023-08-11
Electronics,486742,3,733.37,2023-08-16
Groceries,825439,92,444.72,2024-05-02
Electronics,907555,79,852.2,2023-11-09
Groceries,426274,36,785.42,2023-10-03
Clothing,525882,38,789.29,2024-04-27
Clothing,526893,91,271.66,2023-08-13
Electronics,501168,10,393.41,2023-08-17
Clothing,545082,56,553.26,2023-11-15
Clothing,815055,1,903.16,2023-10-06
Clothing,270021,38,749.17,2023-07-24
Groceries,918698,46,310.55,2023-12-09
Home Appliances,892594,5,257.68,2023-10-25
Groceries,767111,25,907.46,2024-01-08
Groceries,605064,59,957.52,2023-10-01
Electronics,708894,93,487.12,2023-08-26
Electronics,117739,89,361.76,2023-05-26
Home Appliances,129160,46,881.76,2024-02-28
Clothing,617684,32,196.26,2024-03-20
Home Appliances,227323,48,955.34,2024-02-21
Electronics,612041,14,311.63,2023-05-18
Electronics,690432,2,710.72,2023-07-30
Electronics,950189,27,139.45,2023-07-27
Clothing,263774,84,42.97,2023-09-06
Groceries,296240,47,525.48,2023-11-26
Home Appliances,204612,9,344.32,2023-08-07
Groceries,112628,26,525.72,2023-11-07
Groceries,217180,76,638.41,2023-07-04
Electronics,838062,16,248.12,2023-09-07
Electronics,794468,68,997.21,2023-11-19
Clothing,723507,20,217.32,2023-09-12
Electronics,523022,39,516.63,2023-10-29
Clothing,873674,22,42.83,2024-02-08
Electronics,863879,67,456.38,2024-03-30
Clothing,506190,81,792.86,2023-10-03
Electronics,147882,77,872.87,2024-02-23
Electronics,589721,61,406.74,2024-03-10
Clothing,511067,94,305.76,2023-05-28
Clothing,508230,63,551.39,2023-06-27
Electronics,669835,1,233.4,2023-05-16
Home Appliances,072874,49,985.85,2023-08-19
Electronics,005542,14,479.27,2023-07-09
Groceries,936082,74,520.49,2024-02-16
Groceries,862279,21,738.27,2024-03-07
Groceries,713096,79,736.05,2023-06-07
Groceries,719211,3,750.13,2023-06-28
Electronics,722661,71,219.36,2023-09-27
Clothing,495261,71,977.89,2023-08-08
Clothing,137182,23,745.2,2023-05-21
Clothing,339153,37,129.3,2023-09-21
Groceries,855545,28,652.73,2023-05-20
Clothing,777325,7,723.73,2023-09-12
Clothing,402829,11,866.5,2024-02-22
Groceries,493006,16,275.54,2024-05-05
Clothing,651577,37,543.24,2023-11-16
Electronics,219148,3,336.57,2023-12-01
Electronics,700767,69,420.99,2023-11-16
Clothing,129689,19,846.14,2023-12-02
Groceries,542572,32,746.99,2023-11-02
Home Appliances,780330,3,842.31,2023-06-10
Groceries,059433,47,188.07,2023-08-31
Groceries,808849,48,21.04,2023-08-30
Groceries,650708,13,156.36,2023-11-02
Electronics,268986,46,863.88,2024-01-15
Groceries,791181,26,79.04,2023-11-28
Electronics,279543,59,970.56,2023-10-03
Electronics,889387,51,997.03,2023-07-07
Clothing,609075,89,359.45,2023-08-08
Electronics,304912,16,85.54,2024-01-15
Home Appliances,045525,46,166.96,2023-08-30
Electronics,392699,66,458.15,2023-07-29
Clothing,240607,74,891.79,2024-04-07
Home Appliances,560294,18,106.77,2023-06-16
Groceries,002518,79,475.68,2024-03-01
Groceries,109945,44,844.38,2024-01-11
Home Appliances,289181,78,78.66,2023-11-15
Clothing,124742,46,745.21,2024-04-27
Electronics,034607,4,21.33,2024-05-06
Groceries,261417,22,128.45,2023-07-05
Electronics,587666,47,337.07,2023-08-16
Groceries,988951,65,35.85,2023-08-31
Clothing,206298,84,615.46,2024-01-07
Electronics,975892,73,485.95,2023-12-12
Clothing,934124,7,151.24,2023-08-25
Electronics,961057,12,555.75,2023-06-15
Groceries,481363,60,738.29,2024-04-16
Home Appliances,599510,30,699.32,2023-09-06
Groceries,214492,80,468.53,2024-04-04
Groceries,643482,95,579.56,2023-09-24
Groceries,281594,86,782.63,2024-02-10
Clothing,640682,27,539.23,2023-12-16
Groceries,612610,4,871.3,2023-09-18
Home Appliances,552698,1,655.04,2023-11-07
Electronics,704368,41,271.19,2024-04-26
Clothing,250282,86,370.91,2024-04-08
Groceries,010891,97,311.92,2024-02-18
Home Appliances,007892,96,615.23,2023-06-08
Groceries,788586,41,696.12,2024-02-10
Groceries,753284,61,29.63,2023-12-07
Groceries,276150,65,126.78,2024-01-20
Electronics,623004,68,893.23,2024-02-12
Electronics,065849,20,144.67,2024-03-21
Electronics,018369,94,331.42,2023-06-13
Groceries,421672,23,175.97,2023-05-21
Home Appliances,451236,71,281.62,2023-12-21
Electronics,846233,12,559.23,2023-08-04
Groceries,434084,65,894.0,2023-10-18
Groceries,440660,19,320.01,2023-10-21
Electronics,212021,78,110.09,2023-12-15
Groceries,180004,8,380.91,2023-05-28
Clothing,277656,42,464.97,2023-07-06
Electronics,645100,1,969.71,2023-06-22
Groceries,838135,16,754.13,2024-03-12
Clothing,726374,59,188.72,2023-07-04
Clothing,226915,88,75.95,2023-10-31
Groceries,105808,46,338.97,2023-12-01
Groceries,787641,69,746.35,2024-03-23
Clothing,881231,15,214.07,2023-12-23
Clothing,407870,52,513.86,2024-03-31
Electronics,898340,74,251.12,2024-01-05
Groceries,263834,93,284.07,2024-03-22
Electronics,358117,5,719.39,2024-04-26
Clothing,212620,88,811.97,2024-01-14
Home Appliances,302510,6,933.27,2023-07-10
Clothing,323655,57,164.13,2023-10-22
Electronics,914763,17,75.41,2023-06-15
Clothing,740983,82,309.77,2024-02-02
Electronics,858897,2,667.12,2023-06-30
Home Appliances,514164,25,670.48,2024-03-06
Electronics,233123,28,30.77,2023-11-06
Clothing,738332,24,165.72,2024-02-15
Clothing,960567,35,650.18,2024-03-04
Electronics,503210,68,355.87,2023-10-02
Clothing,686137,24,892.3,2023-10-31
Clothing,312413,55,131.51,2024-01-12
Groceries,595517,49,700.9,2023-12-13
Clothing,931844,61,81.07,2024-04-02
Home Appliances,734542,28,768.03,2023-09-28
Electronics,300962,93,376.1,2023-08-25
Home Appliances,737669,89,468.24,2024-02-01
Clothing,280588,76,176.6,2024-02-05
Electronics,993033,63,996.81,2023-08-30
Electronics,880664,86,316.22,2024-05-02
Electronics,370145,25,146.59,2023-12-22
Home Appliances,305315,36,788.82,2024-04-06
Electronics,565698,70,777.94,2023-09-05
Groceries,946282,54,870.38,2024-03-31
Clothing,449470,5,415.5,2023-06-15
Electronics,712528,75,250.85,2023-05-30
Electronics,179874,14,118.24,2024-01-13
Electronics,753907,48,917.71,2023-08-06
Electronics,367013,10,347.67,2023-06-21
Groceries,692448,22,86.7,2023-11-19
Groceries,484671,36,10.11,2023-06-25
Groceries,743632,96,567.63,2023-05-21
Electronics,723139,78,625.77,2024-02-12
Groceries,506086,22,14.03,2023-11-01
Clothing,271936,28,783.09,2023-12-14
Clothing,904361,94,456.12,2023-07-29
Home Appliances,912220,95,343.3,2023-08-17
Clothing,062191,59,558.75,2024-04-13
Electronics,577108,49,836.78,2024-05-09
Groceries,805462,19,499.14,2023-10-18
Clothing,217846,34,739.87,2023-11-11
Home Appliances,889313,74,362.66,2023-08-24
Groceries,056495,85,383.18,2023-12-31
Home Appliances,297231,50,208.12,2023-12-01
Clothing,536005,1,802.01,2023-06-29
Clothing,146612,68,968.06,2024-02-25
Home Appliances,934332,12,273.57,2023-11-22
Groceries,331840,13,86.41,2023-09-28
Electronics,196628,57,342.43,2023-10-14
Home Appliances,395123,88,443.17,2023-12-20
Home Appliances,248233,54,490.37,2023-06-24
Clothing,971489,2,180.22,2023-07-07
Electronics,738944,49,257.32,2023-10-04
Clothing,535834,74,981.96,2024-04-09
Home Appliances,019863,37,336.21,2024-04-19
Clothing,958543,34,346.19,2024-05-13
Groceries,276948,53,199.09,2024-03-29
Electronics,520236,40,720.98,2024-04-13
Home Appliances,605053,98,499.06,2024-03-09
Electronics,194831,85,654.18,2024-01-15
Clothing,330200,63,888.0,2024-02-10
Home Appliances,378871,30,306.44,2023-10-22
Groceries,949566,92,917.18,2023-12-18
Groceries,748449,15,333.27,2023-08-13
Electronics,573372,74,281.99,2023-07-25
Electronics,693165,61,221.37,2023-06-28
Home Appliances,327708,14,584.75,2024-01-22
Clothing,953223,69,547.43,2024-02-29
Home Appliances,044714,48,301.6,2023-06-14
Clothing,225709,93,95.92,2023-06-25
Home Appliances,251034,78,434.32,2023-06-28
Electronics,028741,59,408.35,2023-08-30
Clothing,951392,41,787.68,2023-12-07
Electronics,674070,68,571.06,2023-07-05
Clothing,192409,66,318.35,2023-11-04
Electronics,121998,70,506.16,2024-01-15
Electronics,052938,43,240.2,2024-04-05
Home Appliances,187591,82,816.33,2023-11-16
Electronics,032855,44,305.37,2023-12-18
Clothing,591345,52,272.11,2024-01-07
Electronics,919415,91,69.98,2023-07-29
Electronics,287924,82,751.48,2023-11-19
Clothing,990167,28,875.03,2024-02-25
Clothing,936335,17,210.76,2023-12-11
Clothing,682486,99,270.44,2024-01-22
Clothing,747234,78,921.64,2023-10-18
Groceries,273556,35,448.44,2024-05-02
Electronics,725596,65,847.46,2023-10-08
Home Appliances,113997,25,45.15,2023-07-10
Clothing,350120,18,181.15,2023-12-01
Electronics,470478,81,176.83,2023-09-05
Groceries,774478,21,966.89,2023-11-13
Groceries,724370,76,583.96,2024-01-07
Electronics,516333,26,338.55,2024-04-26
Clothing,941053,11,423.36,2024-03-23
Groceries,804056,47,77.46,2024-01-27
Groceries,295754,61,943.38,2023-08-28
Groceries,107058,11,346.1,2024-03-02
Electronics,179860,63,498.79,2023-07-03
Home Appliances,952631,15,582.59,2023-08-23
Clothing,650002,19,478.71,2023-09-01
Clothing,159742,58,197.75,2023-09-03
Groceries,090863,55,772.42,2023-08-23
Electronics,031226,37,648.11,2023-12-03
Groceries,313823,46,182.35,2023-12-08
Clothing,935664,96,855.74,2023-11-10
Electronics,965836,29,159.15,2023-12-25
Electronics,421110,65,294.06,2023-09-28
Clothing,599535,41,425.32,2024-04-13
Clothing,279728,19,951.52,2024-04-15
Home Appliances,317298,43,479.72,2024-01-18
Groceries,915267,82,865.37,2023-08-25
Groceries,940301,71,169.42,2024-01-24
Home Appliances,553995,81,157.57,2023-11-28
Home Appliances,667875,12,869.91,2024-03-14
Electronics,675346,59,188.83,2023-06-17
Clothing,671898,54,42.94,2024-01-12
Electronics,676094,65,755.57,2023-07-04
Electronics,036120,51,210.07,2024-03-09
Electronics,580941,76,583.79,2023-05-30
Electronics,178359,28,720.49,2023-07-04
Home Appliances,544972,11,121.54,2024-04-12
Groceries,697794,81,134.79,2024-01-12
Electronics,001322,15,857.77,2024-02-14
Groceries,333750,8,665.32,2023-11-09
Clothing,021884,98,139.66,2023-07-01
Clothing,906175,69,322.16,2024-02-10
Electronics,744954,16,917.32,2024-01-11
Electronics,418415,41,897.86,2023-09-13
Electronics,070750,75,334.67,2023-07-22
Electronics,631374,10,266.16,2023-08-23
Clothing,786240,65,243.2,2023-06-09
Home Appliances,863416,54,598.94,2023-10-07
Groceries,268326,98,270.88,2023-07-24
Electronics,643483,85,834.13,2024-04-14
Electronics,695728,59,638.11,2023-09-11
Clothing,888813,98,666.45,2023-07-13
Groceries,256649,11,943.02,2024-03-01
Clothing,461471,37,561.48,2023-12-06
Electronics,228056,39,587.25,2023-11-25
Clothing,743745,55,542.79,2023-10-13
Home Appliances,583921,50,440.98,2024-04-27
Groceries,749657,13,197.27,2024-01-02
Groceries,108018,20,42.36,2024-05-09
Clothing,280422,87,746.93,2023-12-03
Electronics,577154,60,72.48,2024-01-20
Clothing,769260,12,422.75,2023-09-27
Clothing,314082,38,812.61,2024-02-21
Electronics,876111,61,797.35,2023-10-27
Groceries,270652,10,356.99,2023-09-14
Electronics,644989,37,944.96,2024-03-15
Groceries,025604,35,219.69,2023-12-02
Home Appliances,950699,38,761.69,2023-08-11
Electronics,408610,99,29.79,2023-10-17
Home Appliances,312910,18,350.46,2024-04-16
Clothing,828715,79,957.07,2024-03-26
Electronics,854507,99,48.63,2024-05-06
Electronics,389660,91,711.44,2023-08-22
Home Appliances,209602,54,306.02,2023-09-26
Groceries,368381,93,517.27,2024-01-21
Clothing,453205,23,150.53,2023-12-14
Electronics,780578,62,243.99,2023-07-31
Electronics,519517,99,240.92,2023-12-01
Electronics,163054,42,865.76,2024-04-17
Groceries,163353,74,184.73,2024-01-11
Electronics,619266,51,448.06,2023-10-14
Groceries,080994,12,764.91,2023-10-31
Electronics,960650,89,60.55,2023-10-23
Clothing,136409,54,622.52,2023-06-07
Clothing,509026,77,12.49,2023-08-29
Clothing,373388,7,315.3,2023-07-12
Clothing,530024,18,72.97,2024-01-12
Clothing,162108,9,542.87,2024-04-26
Electronics,890091,35,803.24,2023-07-04
Home Appliances,272666,78,733.22,2023-11-18
Clothing,681416,5,755.76,2024-02-10
Groceries,703992,76,274.46,2023-09-24
Electronics,537367,99,387.84,2023-06-08
Groceries,855364,65,460.94,2023-10-26
Groceries,157689,3,646.21,2024-04-15
Groceries,293461,78,66.23,2023-10-28
Groceries,927370,37,492.81,2023-12-12
Electronics,399257,54,813.37,2023-06-26
Electronics,525140,49,289.64,2023-10-26
Clothing,337679,2,940.76,2023-09-19
Clothing,072199,67,321.06,2023-09-17
Electronics,437530,4,309.17,2023-08-12
Electronics,781169,80,242.87,2023-09-13
Clothing,092051,3,466.94,2023-05-20
Electronics,456382,66,834.54,2024-03-19
Groceries,812689,88,708.41,2023-11-28
Electronics,458503,4,548.16,2023-10-21
Clothing,751576,53,916.29,2024-03-13
Electronics,308456,34,661.99,2024-04-16
Electronics,899458,81,60.23,2024-01-06
Electronics,380198,78,163.94,2023-09-05
Clothing,617818,10,674.56,2023-07-01
Groceries,368356,69,651.73,2023-08-28
Clothing,540081,34,371.87,2024-03-16
Home Appliances,488451,79,181.33,2024-02-17
Home Appliances,384639,26,576.61,2024-03-04
Clothing,326297,53,370.87,2023-07-15
Electronics,650860,44,572.34,2024-02-27
Clothing,761172,37,901.68,2023-06-20
Groceries,673093,66,338.18,2023-07-25
Groceries,981540,68,498.35,2023-08-16
Groceries,388949,65,482.59,2023-11-18
Electronics,750210,86,465.98,2023-12-06
Electronics,396809,69,500.88,2023-11-02
Clothing,341740,37,283.52,2024-02-25
Electronics,260834,88,974.77,2023-10-27
Clothing,253441,60,324.92,2023-09-19
Clothing,911276,12,58.73,2024-04-24
Electronics,221148,83,225.47,2024-01-12
Clothing,943417,2,526.2,2023-12-31
Clothing,205669,39,445.35,2024-02-10
Home Appliances,406771,12,519.9,2024-01-30
Clothing,537030,90,329.23,2023-08-05
Electronics,696205,34,979.23,2024-02-29
Clothing,914451,22,979.51,2023-09-27
Clothing,608933,32,431.43,2023-08-01
Clothing,222210,85,810.33,2023-05-29
Electronics,827272,33,340.19,2023-11-04
Clothing,309090,73,12.55,2023-11-22
Groceries,913144,33,511.33,2024-03-04
Clothing,993647,35,389.18,2024-04-09
Groceries,890088,64,73.42,2023-10-10
Groceries,031045,33,328.84,2024-04-29
Electronics,771046,10,277.34,2023-06-18
Groceries,263295,6,345.95,2023-09-29
Home Appliances,079595,11,78.63,2023-06-14
Electronics,617206,45,776.5,2023-06-14
Clothing,993225,19,131.61,2023-12-09
Clothing,409445,16,251.5,2023-07-06
Groceries,318164,34,717.53,2024-01-23
Electronics,008429,8,263.62,2023-08-12
Clothing,574624,39,197.76,2023-09-29
Home Appliances,991018,92,527.15,2023-11-18
Clothing,539437,17,861.46,2024-05-03
Clothing,532640,77,976.61,2023-09-19
Electronics,065711,41,523.51,2023-06-12
Clothing,662348,35,80.16,2023-08-22
Home Appliances,212150,97,38.93,2023-07-11
Home Appliances,024660,56,776.2,2024-02-21
Electronics,455715,84,164.87,2023-05-20
Home Appliances,090227,24,426.97,2023-08-12
Electronics,819277,25,575.39,2023-05-19
Groceries,589627,24,38.2,2024-03-30
Home Appliances,571985,67,924.65,2024-03-20
Electronics,599505,48,996.47,2024-02-20
Clothing,555914,9,959.32,2024-01-25
Electronics,841492,32,182.49,2023-06-16
Home Appliances,713462,19,677.53,2023-06-27
Electronics,373482,54,484.38,2023-06-09
Groceries,371619,57,260.27,2023-06-14
Electronics,565991,3,255.54,2023-06-15
Electronics,546303,90,366.83,2024-03-31
Electronics,758078,42,74.95,2023-11-08
Electronics,198533,67,52.28,2023-09-25
Clothing,366780,90,267.06,2023-06-13
Groceries,343838,1,941.55,2023-12-28
Groceries,604694,56,74.51,2023-05-27
Home Appliances,514491,13,309.39,2023-08-20
Home Appliances,592796,14,839.64,2024-03-19
Home Appliances,569998,23,500.25,2023-09-12
Electronics,025538,10,578.02,2024-02-22
Home Appliances,301679,82,103.27,2024-03-14
Clothing,428175,91,463.11,2023-06-10
Groceries,313991,27,328.35,2023-08-26
Clothing,224807,51,592.72,2023-05-29
Electronics,792364,66,39.74,2023-05-24
Electronics,111287,46,856.22,2024-03-27
Clothing,554260,21,423.24,2024-04-09
Electronics,917262,46,892.25,2023-08-17
Electronics,898157,8,370.22,2024-04-27
Clothing,561315,54,686.01,2023-08-05
Electronics,567510,2,341.59,2024-02-17
Groceries,324948,4,86.39,2023-11-30
Groceries,492506,31,810.02,2023-12-23
Electronics,986930,42,379.26,2023-12-10
Clothing,595909,15,958.3,2024-01-01
Electronics,586283,98,219.91,2023-08-07
Electronics,367162,88,70.56,2023-07-06
Electronics,309633,2,469.46,2024-02-04
Home Appliances,661372,67,529.03,2023-12-23
Home Appliances,787444,67,259.14,2023-08-09
Clothing,742190,16,269.38,2023-11-11
Groceries,445871,36,719.38,2023-08-26
Clothing,767295,22,278.21,2023-12-13
Clothing,831294,68,993.45,2024-02-29
Electronics,379807,53,902.06,2023-08-18
Clothing,689094,67,279.22,2023-06-30
Electronics,269335,38,669.4,2024-04-17
Groceries,746059,96,740.71,2023-11-18
Groceries,204031,12,24.38,2023-12-01
Groceries,022617,33,501.71,2023-06-21
Clothing,273928,20,859.41,2023-12-29
Clothing,074464,67,407.64,2023-10-07
Electronics,949386,15,469.13,2023-06-15
Home Appliances,482748,7,833.36,2024-03-01
Electronics,816324,35,198.1,2024-05-12
Groceries,798797,83,351.26,2023-08-29
Home Appliances,403888,94,966.61,2023-07-21
Clothing,139775,31,223.6,2024-01-31
Clothing,034287,81,93.78,2023-10-27
Clothing,477850,66,385.19,2024-02-01
Clothing,672075,51,197.93,2023-12-29
Groceries,897411,47,642.77,2024-04-23
Electronics,772042,95,785.94,2024-05-11
Electronics,128516,46,378.82,2023-06-23
Groceries,726486,31,155.39,2023-09-21
Clothing,961280,2,779.18,2023-08-30
Groceries,590131,97,541.59,2023-06-20
Electronics,167451,32,487.36,2024-04-15
Groceries,325014,74,690.08,2024-01-08
Electronics,912962,41,29.95,2023-10-13
Groceries,720959,61,916.95,2023-06-11
Groceries,731354,40,84.91,2024-03-16
Groceries,716423,89,436.92,2023-11-28
Electronics,528054,73,223.5,2024-02-24
