Category,Product_ID,Sales_Quantity,Sales_Price,Sale_Date
Home Appliances,245708,20,545.75,2023-07-09
Electronics,901577,95,192.36,2024-04-05
Electronics,598477,94,593.91,2023-05-17
Clothing,922097,80,739.44,2024-04-09
Groceries,340687,16,139.16,2024-02-21
Clothing,250006,38,821.25,2023-05-28
Electronics,766170,33,417.65,2023-10-05
Electronics,205510,23,706.84,2023-11-22
Electronics,309554,55,791.26,2024-01-07
Clothing,662525,50,985.14,2023-10-28
Electronics,773806,86,413.16,2023-05-27
Electronics,476624,20,667.46,2023-10-26
Electronics,569587,96,742.01,2023-07-01
Home Appliances,860724,22,995.28,2023-10-26
Groceries,737747,17,187.94,2023-10-03
Groceries,152076,64,39.39,2024-01-20
Home Appliances,441235,65,463.28,2023-06-26
Groceries,700929,78,188.43,2024-02-17
Electronics,441586,23,715.94,2024-03-29
Home Appliances,910538,78,255.77,2023-10-21
Groceries,740162,13,308.94,2023-06-27
Home Appliances,098880,8,731.58,2023-11-20
Electronics,795134,81,822.94,2024-03-08
Groceries,372878,41,799.55,2023-12-28
Clothing,345158,12,944.28,2024-05-13
Home Appliances,437768,61,629.43,2023-08-15
Electronics,338096,9,866.07,2023-08-27
Groceries,419564,6,739.12,2024-02-06
Groceries,120943,1,645.37,2023-09-26
Clothing,447428,85,532.4,2024-03-27
Electronics,532706,48,582.86,2024-04-27
Electronics,701743,39,283.35,2024-02-29
Groceries,645660,50,942.11,2024-04-23
Home Appliances,601330,10,687.61,2023-10-10
Groceries,264291,92,321.07,2023-12-07
Electronics,934636,80,550.05,2023-11-22
Clothing,936579,51,266.84,2024-02-09
Clothing,464180,92,382.62,2024-01-29
Electronics,880030,67,514.28,2023-11-03
Electronics,956078,21,288.52,2023-11-10
Groceries,674740,64,311.35,2023-06-06
Electronics,818292,5,817.77,2023-05-20
Clothing,401851,40,790.97,2024-03-30
Groceries,471796,46,856.95,2023-09-15
Electronics,636787,93,777.31,2024-02-04
Clothing,544771,95,585.11,2023-07-03
Electronics,298058,23,580.42,2023-12-01
Groceries,026504,13,840.66,2024-01-26
Home Appliances,045573,52,540.68,2024-04-27
Electronics,463719,4,792.88,2023-06-25
Groceries,450664,78,435.65,2024-05-12
Groceries,692079,80,779.1,2023-06-21
Home Appliances,083335,82,492.83,2023-11-22
Electronics,645247,35,717.15,2024-02-17
Groceries,739765,40,208.19,2023-10-20
Electronics,307860,15,67.71,2023-05-17
Groceries,850717,6,396.31,2023-06-27
Electronics,737948,99,109.68,2024-02-12
Electronics,066245,34,307.16,2023-11-28
Groceries,278629,50,950.73,2024-03-03
Electronics,008531,10,163.86,2024-03-16
Electronics,924618,5,225.42,2023-12-21
Home Appliances,042249,28,105.02,2023-09-29
Clothing,782364,78,818.99,2024-04-06
Clothing,216798,44,89.92,2023-11-10
Clothing,416717,47,303.22,2024-02-25
Electronics,566665,2,516.82,2024-04-02
Home Appliances,678413,47,983.83,2023-11-10
Electronics,730993,41,824.38,2023-11-10
Electronics,958901,8,255.09,2023-12-18
Groceries,729438,20,921.48,2024-01-03
Clothing,819936,94,617.9,2024-04-17
Electronics,068955,25,292.69,2023-12-24
Clothing,623859,43,822.04,2024-04-21
Groceries,341275,29,201.3,2024-03-30
Electronics,210390,33,487.2,2024-02-22
Home Appliances,404647,79,48.48,2023-06-01
Clothing,443397,18,524.18,2023-11-15
Electronics,312414,69,760.18,2023-08-14
Home Appliances,600130,44,345.41,2023-12-07
Electronics,010934,45,513.97,2023-11-10
Home Appliances,556456,1,65.5,2023-07-15
Groceries,306618,14,743.0,2023-05-16
Clothing,135799,10,752.64,2023-05-31
Electronics,791673,29,242.29,2023-06-23
Electronics,211038,27,680.86,2024-01-15
Clothing,620100,82,913.09,2023-12-21
Electronics,447763,4,699.65,2023-06-05
Home Appliances,054838,74,758.23,2023-08-17
Home Appliances,136026,18,815.67,2023-05-28
Electronics,614175,63,313.48,2023-05-25
Electronics,230212,15,606.49,2024-01-08
Clothing,463500,27,209.24,2023-08-05
Electronics,614233,16,407.09,2024-04-11
Groceries,068874,48,553.6,2024-01-10
Home Appliances,594748,62,896.34,2024-01-20
Groceries,185407,95,132.78,2024-03-23
Home Appliances,785317,32,574.79,2024-05-01
Electronics,529933,83,785.74,2024-02-06
Groceries,338021,60,739.82,2023-07-09
Electronics,361550,77,139.92,2024-01-20
Electronics,324734,24,558.71,2024-01-09
Clothing,764900,54,433.28,2024-01-26
Groceries,749226,28,973.17,2024-01-06
Home Appliances,165727,92,954.95,2023-06-06
Groceries,379933,6,334.9,2023-08-14
Electronics,945816,17,26.5,2023-10-10
Clothing,968074,30,872.48,2024-05-10
Electronics,445189,10,484.17,2023-07-28
Clothing,984112,29,445.46,2024-01-04
Clothing,732053,7,655.71,2023-06-03
Groceries,431156,60,251.62,2024-04-07
Electronics,522530,2,446.71,2023-10-24
Electronics,655279,78,121.81,2023-08-19
Electronics,290211,10,336.82,2023-07-30
Groceries,853045,76,235.58,2023-08-07
Electronics,702580,73,622.35,2023-08-16
Electronics,657003,41,842.79,2024-02-28
Clothing,927250,55,984.87,2024-04-18
Clothing,469254,48,814.93,2024-02-25
Electronics,016036,6,276.4,2023-08-19
Home Appliances,954942,31,909.37,2023-12-06
Electronics,837706,6,610.05,2023-05-23
Groceries,045693,19,211.81,2023-06-10
Clothing,248701,14,547.6,2023-11-18
Electronics,606301,9,202.03,2023-06-25
Electronics,118157,70,216.69,2023-05-24
Groceries,738941,3,354.92,2023-09-28
Groceries,050219,90,244.76,2024-01-31
Electronics,400177,22,254.27,2023-09-20
Clothing,095126,21,144.18,2023-10-02
Groceries,188785,92,70.44,2023-07-29
Electronics,748865,57,804.01,2023-08-08
Groceries,313122,82,698.35,2023-06-15
Groceries,723958,80,127.25,2023-12-28
Electronics,118972,35,997.94,2024-03-10
Electronics,394519,21,92.06,2023-05-30
Clothing,933219,19,627.84,2023-12-10
Groceries,311074,8,714.78,2024-02-23
Electronics,853239,95,218.05,2023-09-10
Clothing,877913,68,361.59,2024-03-10
Electronics,493552,4,428.16,2024-01-15
Groceries,376892,43,864.79,2023-08-04
Groceries,903435,44,414.49,2023-09-17
Clothing,905888,45,187.19,2023-09-06
Electronics,245335,95,457.8,2023-09-16
Home Appliances,212591,76,152.49,2023-11-18
Home Appliances,338320,92,864.74,2024-02-12
Home Appliances,995099,81,236.26,2024-03-19
Clothing,041244,99,424.66,2023-08-13
Clothing,813189,9,884.36,2023-12-26
Groceries,102936,41,15.49,2024-03-18
Electronics,895075,9,104.35,2024-01-18
Electronics,847465,66,796.72,2024-04-16
Groceries,582182,29,950.51,2024-02-21
Groceries,995376,34,57.46,2023-09-12
Electronics,079782,69,877.64,2024-01-03
Electronics,417094,64,969.14,2023-09-12
Clothing,224899,29,590.9,2023-10-20
Groceries,732332,63,53.23,2023-05-24
Electronics,871163,37,713.62,2024-01-29
Home Appliances,671074,88,963.75,2024-05-03
Clothing,802550,35,771.69,2024-03-29
Electronics,141254,11,962.16,2024-01-21
Groceries,154238,46,967.27,2023-08-28
Clothing,111195,98,576.57,2024-02-03
Electronics,843576,9,305.95,2023-07-08
Groceries,379776,71,639.42,2023-12-11
Groceries,387639,46,12.48,2023-10-22
Home Appliances,742663,90,865.69,2023-09-17
Groceries,409155,20,612.0,2024-01-07
Clothing,595413,22,648.6,2024-01-04
Clothing,480410,47,543.43,2024-02-18
Groceries,057559,94,911.73,2023-08-22
Groceries,631650,63,379.06,2023-10-21
Electronics,795115,47,296.12,2023-12-27
Electronics,183523,33,132.57,2024-03-27
Groceries,001319,21,510.34,2024-04-26
Electronics,583386,64,417.88,2024-04-23
Groceries,186123,84,270.16,2023-07-04
Clothing,256466,24,650.65,2023-11-07
Groceries,531441,67,453.82,2024-02-14
Clothing,771285,18,615.4,2023-07-13
Clothing,601727,52,608.6,2024-02-17
Electronics,625816,29,822.13,2024-04-28
Electronics,864978,28,51.1,2024-03-19
Electronics,572063,94,211.54,2023-06-02
Home Appliances,230889,3,281.13,2023-10-11
Home Appliances,364059,21,205.3,2024-03-22
Home Appliances,607891,4,990.24,2023-09-16
Groceries,070436,76,611.11,2024-03-21
Clothing,028621,57,187.87,2024-04-14
Electronics,174559,4,834.89,2023-06-24
Clothing,628295,90,792.73,2023-07-28
Electronics,419217,18,866.71,2024-03-31
Groceries,086072,35,215.43,2024-04-20
Electronics,534182,17,457.23,2024-04-17
Home Appliances,253344,57,261.28,2023-11-05
Groceries,945559,97,481.64,2024-03-06
Electronics,543966,21,641.9,2024-03-10
Clothing,339301,49,30.44,2024-04-09
Clothing,785467,63,369.71,2023-07-09
Clothing,458087,72,872.49,2024-02-09
Electronics,977645,60,975.44,2023-12-28
Electronics,567860,54,84.58,2024-04-23
Clothing,662077,60,192.37,2024-04-16
Home Appliances,684836,80,64.27,2024-01-08
Electronics,403635,62,542.98,2024-01-21
Electronics,496474,57,541.28,2023-08-28
Home Appliances,064777,84,833.76,2024-01-22
Electronics,243972,93,719.01,2024-01-30
Electronics,910734,6,57.76,2023-08-11
Groceries,943294,61,578.12,2023-06-22
Home Appliances,449986,93,889.11,2023-05-18
Groceries,000820,61,305.27,2023-11-23
Electronics,626799,78,887.9,2023-07-09
Clothing,233437,19,32.13,2024-02-16
Clothing,594523,53,263.89,2023-12-09
Groceries,175257,15,702.95,2023-07-27
Groceries,584854,52,481.7,2023-10-06
Electronics,326394,15,412.34,2023-12-26
Clothing,285245,65,229.36,2023-10-18
Groceries,624437,13,836.29,2023-08-26
Groceries,421993,71,438.71,2023-12-21
Groceries,182307,9,20.35,2023-09-25
Clothing,570554,51,756.59,2023-12-28
Electronics,776179,64,690.81,2024-02-02
Clothing,151378,4,454.11,2024-02-19
Groceries,033623,45,398.9,2023-11-27
Electronics,013924,71,269.95,2023-07-01
Electronics,980786,88,337.97,2023-12-19
Clothing,793028,50,983.12,2024-05-12
Clothing,293033,22,708.64,2023-07-18
Clothing,157946,34,842.05,2023-06-28
Clothing,911537,41,498.79,2024-01-16
Groceries,891579,45,472.9,2023-12-02
Home Appliances,609313,81,203.81,2023-07-30
Clothing,640375,75,92.96,2024-05-08
Groceries,485011,9,523.95,2023-09-01
Electronics,473220,41,586.33,2023-08-13
Clothing,881813,80,754.21,2023-07-01
Clothing,459277,96,294.35,2024-02-03
Clothing,123026,4,855.33,2024-01-09
Clothing,118890,5,898.1,2023-06-27
Home Appliances,374359,82,851.12,2023-06-20
Home Appliances,887163,57,997.05,2023-08-13
Home Appliances,748930,87,120.07,2023-10-17
Electronics,441430,80,951.83,2024-01-26
Groceries,182551,48,851.35,2023-06-20
Groceries,672334,38,469.63,2023-10-09
Groceries,541984,83,31.4,2023-06-30
Groceries,515035,61,31.66,2023-08-13
Groceries,880449,88,166.11,2024-02-26
Home Appliances,375596,58,420.1,2023-10-28
Groceries,499856,15,346.86,2023-07-06
Groceries,155034,63,704.96,2023-08-08
Groceries,582384,55,730.84,2023-05-25
Electronics,052710,60,917.62,2023-08-12
Electronics,140171,40,140.16,2023-10-01
Electronics,582661,86,834.62,2023-12-02
Groceries,856741,7,710.38,2024-05-08
Groceries,864210,32,59.61,2023-12-10
Clothing,156653,68,443.01,2023-08-27
Electronics,207413,68,839.83,2024-03-01
Groceries,585982,37,175.61,2023-09-23
Groceries,292284,93,838.38,2023-12-27
Clothing,124899,22,637.14,2023-08-04
Groceries,753519,95,163.24,2023-08-12
Electronics,030910,15,397.96,2023-05-24
Electronics,039422,41,44.33,2023-11-14
Electronics,052634,43,505.88,2023-08-14
Clothing,906626,60,588.32,2023-09-26
Clothing,595550,37,126.18,2024-03-22
Electronics,813100,63,923.34,2024-01-18
Electronics,175639,47,290.87,2023-06-02
Home Appliances,988121,56,602.07,2023-07-09
Groceries,295569,65,693.3,2024-01-13
Groceries,053411,11,982.83,2024-02-25
Groceries,341475,69,189.22,2023-11-29
Groceries,390359,81,228.88,2023-12-03
Groceries,384608,49,827.98,2023-08-06
Electronics,888549,73,996.05,2024-04-07
Electronics,859018,68,280.72,2023-12-04
Clothing,075517,27,762.6,2023-05-19
Groceries,151814,86,810.56,2023-10-09
Groceries,037101,25,559.59,2023-06-24
Clothing,245937,16,905.09,2023-05-29
Groceries,836401,78,381.56,2024-01-27
Groceries,045524,25,161.83,2023-06-19
Groceries,783469,58,606.39,2023-06-11
Electronics,434886,39,830.92,2023-06-30
Groceries,299816,37,211.0,2023-08-28
Clothing,646565,20,237.49,2024-03-13
Groceries,947821,83,361.69,2024-04-28
Groceries,564234,91,215.87,2023-06-23
Clothing,502039,25,450.3,2023-08-07
Clothing,717829,27,14.03,2024-02-03
Electronics,161973,53,167.11,2023-12-30
Groceries,804302,62,616.39,2024-03-06
Electronics,320056,2,626.17,2023-09-30
Groceries,403950,39,121.57,2023-10-07
Clothing,491391,3,407.23,2023-06-06
Home Appliances,227973,4,720.31,2023-11-22
Home Appliances,175683,13,677.51,2023-08-13
Clothing,618215,81,685.89,2023-09-14
Electronics,733981,1,101.48,2023-06-07
Clothing,220402,51,525.34,2023-10-12
Home Appliances,069584,80,907.9,2024-01-26
Clothing,488914,74,585.07,2023-11-17
Clothing,430099,58,708.59,2023-06-25
Groceries,702183,51,413.3,2023-05-22
Home Appliances,589045,49,97.25,2023-06-02
Groceries,075286,68,265.02,2023-11-20
Electronics,780475,17,764.24,2023-08-08
Groceries,660354,73,329.13,2024-02-05
Electronics,860080,94,949.18,2023-08-18
Clothing,849078,32,695.52,2023-11-19
Home Appliances,822323,30,805.63,2024-05-07
Groceries,667121,94,448.82,2024-03-11
Clothing,641987,16,810.29,2023-11-09
Clothing,445575,94,602.77,2024-03-31
Clothing,113747,92,659.73,2023-10-30
Groceries,743377,27,936.15,2023-10-02
Clothing,166627,24,651.08,2024-02-05
Home Appliances,093942,3,552.81,2023-06-01
Groceries,248620,90,211.56,2023-11-13
Groceries,017423,26,112.89,2024-02-07
Clothing,007421,74,683.66,2023-06-02
Clothing,317692,34,265.27,2023-08-25
Home Appliances,325347,92,305.98,2024-01-24
Home Appliances,320876,67,322.69,2023-09-13
Electronics,151573,93,499.89,2023-08-16
Groceries,570095,61,476.16,2023-12-03
Home Appliances,561256,5,704.89,2023-11-28
Groceries,620159,94,710.23,2024-02-22
Home Appliances,518552,23,359.37,2023-08-23
Groceries,610692,52,606.51,2024-01-25
Clothing,120865,79,423.32,2024-01-25
Clothing,006706,77,600.15,2023-10-20
Electronics,623396,53,920.93,2023-05-30
Groceries,664427,48,473.23,2024-02-28
Electronics,741910,60,304.29,2023-10-16
Electronics,681116,97,462.77,2023-11-11
Electronics,478268,42,177.17,2023-07-07
Electronics,179440,80,589.51,2023-07-16
Electronics,819687,71,210.15,2023-11-07
Electronics,466518,5,875.81,2023-08-14
Electronics,556965,92,851.43,2024-03-09
Clothing,599727,77,788.97,2023-06-01
Electronics,783054,7,374.97,2024-04-09
Clothing,546784,86,354.53,2023-12-02
Groceries,341462,6,730.37,2023-08-28
Electronics,770137,52,517.03,2023-10-27
Clothing,095811,98,803.03,2024-01-29
Groceries,738089,42,457.13,2023-09-13
Electronics,701620,42,255.6,2023-09-21
Electronics,680758,61,132.54,2024-04-26
Groceries,073718,46,847.76,2023-06-22
Groceries,559892,35,619.88,2024-02-06
Groceries,756510,75,65.34,2024-03-08
Groceries,960873,77,767.65,2023-12-05
Home Appliances,954014,44,926.39,2023-08-12
Electronics,904476,26,658.77,2023-11-06
Home Appliances,678863,75,754.13,2023-08-10
Clothing,809181,13,197.39,2024-04-22
Clothing,923211,44,928.15,2023-12-21
Electronics,723366,45,383.21,2024-02-06
Electronics,200029,29,890.51,2024-04-07
Clothing,170921,9,958.17,2023-05-16
Clothing,686494,34,827.29,2023-12-09
Electronics,504269,71,745.05,2023-12-06
Electronics,904053,32,308.0,2024-04-25
Electronics,047753,94,885.05,2023-10-12
Clothing,285931,47,904.23,2024-04-24
Groceries,986553,18,433.54,2023-06-17
Clothing,727880,69,562.23,2024-03-21
Home Appliances,481522,26,219.29,2023-12-16
Electronics,789756,69,504.45,2023-10-18
Electronics,217248,24,506.96,2024-03-19
Electronics,228305,23,996.49,2023-07-15
Electronics,561077,45,415.89,2023-08-23
Electronics,470176,76,678.17,2024-05-13
Groceries,984503,15,627.29,2023-06-26
Home Appliances,259766,90,734.7,2023-07-06
Electronics,532568,20,947.94,2024-05-09
Clothing,211201,82,269.24,2023-10-05
Home Appliances,786749,35,686.28,2024-01-18
Clothing,214717,8,918.85,2023-07-08
Electronics,641914,27,23.69,2023-07-17
Groceries,021060,19,976.23,2024-05-13
Groceries,596958,71,744.42,2023-08-04
Groceries,351933,76,483.63,2023-11-15
Home Appliances,298541,94,654.96,2024-01-10
Electronics,050080,89,387.86,2023-06-01
Groceries,848963,20,186.51,2023-06-26
Groceries,542161,62,969.09,2024-02-11
Electronics,907787,90,768.42,2023-12-29
Electronics,730460,98,384.57,2024-03-08
Home Appliances,894529,89,341.71,2023-05-25
Groceries,246734,89,44.84,2023-08-12
Home Appliances,196870,91,631.11,2023-12-25
Clothing,310164,60,846.14,2023-10-14
Groceries,469217,5,165.68,2023-11-28
Groceries,559083,65,902.8,2023-11-02
Electronics,309795,65,246.01,2023-10-04
Groceries,439193,54,783.69,2024-04-08
Home Appliances,334809,23,967.07,2023-11-29
Clothing,805425,14,371.37,2024-02-20
Groceries,938825,98,468.69,2023-07-09
Groceries,013143,86,752.58,2023-08-25
Groceries,119611,7,915.63,2023-07-30
Electronics,682511,8,981.58,2023-07-26
Groceries,882797,12,445.68,2023-10-18
Electronics,715958,79,773.54,2023-08-17
Clothing,123345,82,128.17,2024-03-11
Clothing,307835,22,765.98,2024-01-25
Groceries,704339,24,374.23,2024-03-12
Home Appliances,657188,16,82.09,2023-05-26
Clothing,730980,67,911.98,2023-11-18
Electronics,961465,43,375.89,2023-07-14
Groceries,111177,37,595.75,2023-07-02
Electronics,505407,21,367.65,2024-02-03
Groceries,766456,15,798.7,2024-04-23
Groceries,486378,60,607.27,2024-02-18
Electronics,995461,85,195.11,2024-01-05
Home Appliances,741895,30,989.85,2023-07-17
Groceries,548093,12,328.06,2023-06-30
Home Appliances,380322,97,752.74,2024-02-24
Groceries,007591,12,579.65,2023-08-19
Groceries,258018,57,631.39,2023-08-06
Electronics,325044,52,940.55,2024-03-07
Groceries,432830,52,812.56,2023-07-09
Groceries,435570,85,629.99,2023-09-21
Electronics,864117,45,338.73,2023-12-25
Clothing,921488,85,155.35,2023-11-22
Clothing,516534,57,352.18,2024-02-22
Electronics,621012,66,208.32,2023-06-14
Electronics,571216,27,509.11,2023-11-14
Electronics,936131,86,803.3,2023-09-08
Electronics,307537,7,642.74,2023-10-13
Home Appliances,916969,78,275.46,2023-11-19
Electronics,654773,8,731.22,2023-07-06
Clothing,622700,19,26.3,2023-12-10
Groceries,369298,68,854.67,2023-12-11
Groceries,691638,13,862.07,2023-08-09
Groceries,206536,26,520.68,2023-12-18
Clothing,881252,60,676.89,2023-12-12
Clothing,092910,31,123.65,2024-04-01
Clothing,681376,46,875.6,2023-08-08
Home Appliances,585797,63,726.52,2023-11-10
Clothing,199452,30,619.43,2023-10-03
Clothing,729785,43,285.82,2024-01-09
Clothing,206466,8,496.49,2024-01-20
Clothing,196168,97,567.43,2024-05-07
Clothing,763206,13,457.57,2023-07-06
Groceries,167460,97,470.71,2024-03-18
Electronics,560987,74,224.03,2023-12-28
Groceries,927342,76,177.43,2023-07-24
Groceries,697151,48,99.42,2023-07-20
Electronics,137601,66,220.83,2023-06-09
Electronics,544323,7,352.28,2023-09-11
Home Appliances,783758,95,238.37,2023-10-24
Clothing,681683,56,910.74,2023-05-31
Groceries,801493,47,87.67,2023-12-06
Electronics,190577,90,52.67,2023-11-27
Groceries,621941,10,188.43,2024-01-18
Groceries,944094,6,228.02,2024-01-27
Electronics,197536,95,72.12,2024-03-06
Clothing,211612,55,978.15,2023-06-27
Groceries,927452,97,269.18,2023-06-30
Clothing,247787,75,135.84,2023-11-06
Electronics,742934,35,202.07,2023-07-07
Groceries,313610,69,208.89,2024-03-07
Clothing,698752,7,844.22,2023-06-19
Groceries,015990,57,241.64,2024-03-19
Electronics,705113,18,392.74,2023-07-14
Groceries,999161,40,972.63,2023-10-02
Groceries,235625,81,213.17,2023-05-16
Electronics,180606,15,345.49,2023-10-24
Clothing,977500,72,190.26,2023-11-24
Home Appliances,904255,90,187.52,2023-06-08
Clothing,785977,6,57.04,2024-01-24
Electronics,002067,97,679.02,2023-09-26
Clothing,002909,20,411.31,2023-05-26
Clothing,057087,39,24.24,2023-09-24
Groceries,186805,55,837.29,2024-02-13
Home Appliances,005967,89,868.48,2023-06-30
Electronics,796841,27,144.56,2024-03-16
Home Appliances,551551,56,467.26,2023-12-09
Groceries,380548,66,907.75,2024-02-23
Home Appliances,560145,61,241.91,2024-02-11
Home Appliances,420713,96,948.12,2024-04-01
Groceries,872203,66,467.14,2024-03-15
Clothing,661555,16,625.93,2023-07-15
Electronics,370952,81,420.97,2024-05-04
Home Appliances,815993,29,561.06,2024-04-07
Electronics,647486,68,607.28,2023-05-28
Electronics,890891,4,472.58,2023-05-17
Groceries,938867,72,564.22,2023-12-03
Clothing,840821,25,508.75,2023-05-25
Clothing,853978,27,726.46,2023-08-27
Groceries,473077,17,167.38,2023-11-02
Clothing,078767,58,264.56,2023-10-04
Groceries,264641,38,267.15,2023-11-07
Groceries,646547,66,908.94,2023-11-04
Clothing,593161,56,343.92,2023-11-13
Home Appliances,392115,46,780.58,2024-04-22
Clothing,132088,52,201.18,2023-11-13
Electronics,070389,59,434.02,2023-07-31
Groceries,740704,19,15.79,2024-01-23
Electronics,134632,52,159.0,2024-02-04
Clothing,119889,43,99.68,2024-02-27
Electronics,139199,93,563.93,2023-10-28
Home Appliances,933705,26,151.6,2023-07-18
Electronics,616759,90,167.71,2023-10-23
Electronics,174972,6,805.95,2023-06-20
Groceries,317553,3,709.87,2023-07-27
Clothing,923810,76,298.88,2023-09-09
Clothing,188363,65,671.72,2023-09-20
Home Appliances,899423,25,582.69,2023-10-08
Groceries,166649,23,923.63,2023-09-17
Electronics,441998,72,369.05,2024-02-24
Home Appliances,909446,97,31.67,2023-08-18
Electronics,745141,43,855.48,2024-04-29
Groceries,130434,47,156.53,2023-08-11
Electronics,454854,99,758.52,2024-01-17
Home Appliances,768615,24,761.75,2024-02-16
Groceries,816717,14,109.16,2023-06-09
Groceries,238294,2,560.92,2023-12-19
Groceries,925658,27,805.4,2024-03-13
Groceries,755447,69,726.38,2024-03-19
Groceries,086164,29,588.76,2023-07-31
Electronics,050883,3,770.77,2024-02-21
Electronics,036161,96,966.97,2023-07-25
Electronics,581214,78,966.49,2023-12-20
Groceries,930718,75,200.09,2024-01-08
Electronics,051234,83,527.48,2023-06-15
Home Appliances,454370,61,171.84,2023-05-22
Electronics,791206,38,171.19,2024-02-13
Clothing,090686,70,145.07,2024-04-08
Groceries,285785,69,362.63,2023-12-08
Clothing,527080,19,605.92,2023-08-28
Electronics,768135,98,303.68,2024-03-15
Electronics,467865,91,259.81,2024-04-27
Clothing,346725,52,829.36,2023-11-11
Electronics,609097,28,529.53,2024-01-02
Home Appliances,688098,23,351.08,2024-05-06
Groceries,014056,18,482.77,2023-07-25
Electronics,331075,59,501.86,2023-10-05
Clothing,264029,6,194.59,2023-09-16
Groceries,692544,50,799.74,2024-02-26
Clothing,885212,39,977.42,2023-07-18
Home Appliances,199723,61,22.57,2023-11-12
Clothing,273696,20,892.78,2023-10-16
Electronics,530400,41,438.48,2023-09-21
Groceries,530896,67,653.38,2023-06-20
Electronics,218699,80,566.36,2024-01-24
Clothing,877598,18,173.1,2023-12-23
Clothing,459717,43,719.98,2023-07-13
Groceries,519983,36,62.37,2023-12-04
Groceries,045875,33,533.19,2023-12-18
Electronics,208241,78,51.31,2023-06-24
Home Appliances,801248,75,27.48,2024-01-22
Clothing,020322,89,367.1,2023-06-22
Clothing,413158,93,650.91,2024-01-20
Groceries,139436,38,900.89,2023-06-01
Electronics,549728,20,215.69,2024-01-09
Clothing,333395,85,329.91,2024-04-06
Clothing,226302,94,408.15,2023-06-19
Electronics,420389,53,134.79,2023-07-30
Clothing,031111,81,697.53,2023-07-02
Groceries,692715,92,781.77,2024-05-08
Electronics,188282,79,312.8,2024-03-27
Groceries,883545,92,239.49,2024-01-06
Groceries,801534,44,168.11,2024-03-23
Clothing,080409,2,445.49,2023-10-03
Groceries,178641,76,67.08,2024-01-26
Groceries,261433,40,973.17,2024-02-06
Clothing,080001,77,524.04,2023-11-29
Home Appliances,202362,93,455.28,2023-06-09
Electronics,969819,54,12.92,2023-06-26
Electronics,061952,21,915.11,2024-04-19
Electronics,069779,29,185.37,2023-09-29
Home Appliances,494277,3,837.98,2023-06-08
Electronics,773534,63,797.5,2023-05-16
Clothing,052423,6,594.11,2024-04-09
Groceries,647304,66,850.47,2023-12-30
Clothing,850090,88,553.13,2024-04-14
Clothing,309972,72,742.92,2024-01-05
Electronics,615011,20,593.99,2023-05-26
Clothing,451631,3,646.43,2023-07-12
Clothing,926935,13,491.24,2023-07-22
Clothing,411698,23,828.04,2023-09-21
Home Appliances,786908,13,87.23,2023-10-27
Groceries,477525,79,642.17,2023-10-26
Electronics,409744,21,634.03,2024-03-04
Electronics,339977,71,946.1,2024-02-19
Home Appliances,438247,60,617.93,2024-03-25
Clothing,395382,80,371.27,2024-01-10
Clothing,634985,25,800.53,2023-07-29
Electronics,652234,1,960.82,2024-02-01
Clothing,972174,71,697.56,2023-08-23
Groceries,114773,66,193.21,2023-09-25
Electronics,787240,57,442.11,2023-12-13
Clothing,584246,50,121.17,2023-07-21
Groceries,033409,50,611.55,2023-06-15
Groceries,571419,7,79.26,2024-02-18
Clothing,552590,21,532.69,2023-06-17
Groceries,661023,93,613.59,2023-05-19
Electronics,591551,98,392.96,2023-05-25
Electronics,406753,93,850.38,2023-09-17
Clothing,537065,79,755.14,2024-03-28
Home Appliances,235072,80,146.24,2024-03-22
Home Appliances,604296,97,972.51,2024-01-30
Groceries,288402,67,45.6,2023-09-03
Groceries,031601,97,390.43,2024-04-23
Home Appliances,464647,9,368.41,2023-10-17
Groceries,696854,47,360.8,2023-09-13
Clothing,960796,51,554.81,2024-02-12
Clothing,134252,54,38.76,2023-05-29
Groceries,983800,71,148.39,2023-12-24
Electronics,203159,60,288.58,2023-06-13
Electronics,859963,96,957.06,2024-03-19
Clothing,538891,43,440.18,2023-12-05
Electronics,150760,77,809.98,2023-10-21
Electronics,772144,36,517.48,2023-11-19
Clothing,797374,15,967.94,2023-10-19
Groceries,772480,30,134.4,2023-08-05
Electronics,612964,13,92.29,2023-12-03
Groceries,938497,9,630.29,2024-01-20
Clothing,001576,69,176.42,2023-08-19
Home Appliances,861690,33,806.35,2023-10-02
Home Appliances,444313,63,406.78,2023-06-03
Home Appliances,684179,19,579.88,2023-09-30
Clothing,327788,98,668.12,2023-06-30
Groceries,285473,90,361.23,2024-02-18
Groceries,741202,38,435.47,2023-07-14
Groceries,345558,7,203.5,2023-06-25
Electronics,805582,77,897.22,2023-12-07
Groceries,373661,16,529.68,2024-05-01
Clothing,462024,80,709.34,2024-05-04
Home Appliances,914003,17,673.77,2023-07-13
Clothing,597394,44,780.37,2023-07-02
Groceries,423226,60,873.57,2024-01-27
Electronics,871694,47,122.47,2023-11-24
Electronics,442419,47,533.04,2024-03-08
Clothing,606373,3,48.43,2023-06-21
Home Appliances,033577,96,660.59,2023-08-18
Electronics,779655,93,636.92,2023-08-11
Electronics,230936,2,340.7,2023-09-07
Home Appliances,917695,8,52.26,2023-06-25
Clothing,986174,62,245.76,2023-12-22
Electronics,777094,43,586.82,2023-05-30
Groceries,243375,13,881.32,2023-07-03
Home Appliances,704527,80,614.24,2024-03-16
Groceries,767734,85,912.27,2023-10-03
