Category,Product_ID,Sales_Quantity,Sales_Price,Sale_Date,Customer_ID,Supplier_ID
Clothing,879151,20,814.45,2023-07-31,HBEC,YXW
Electronics,824199,28,938.42,2023-08-22,CAGB,XWW
Groceries,756857,38,524.57,2023-06-06,GBEF,YZZ
Groceries,091317,8,343.35,2023-06-25,HGBA,XZZ
Groceries,247771,45,532.25,2023-09-05,HABA,XWZ
Clothing,379794,23,400.99,2023-08-20,CEGC,XXX
Groceries,495289,17,131.59,2023-08-07,DEBE,WZW
Electronics,551904,26,258.13,2024-04-16,DDAC,XXX
Electronics,147248,48,74.16,2024-02-04,BCEA,WYZ
Groceries,556430,37,608.0,2023-12-31,DEEC,YYW
Clothing,630596,80,785.58,2024-02-21,FHGH,XZW
Clothing,795585,19,955.83,2023-10-03,DEBG,WXY
Electronics,227859,26,464.72,2024-05-04,GCHF,WZW
Clothing,798412,45,523.52,2023-09-10,BDAD,XXY
Electronics,854927,51,72.82,2023-10-11,FHEA,XZW
Home Appliances,382557,15,634.47,2024-01-27,EGEG,XWX
Groceries,417965,85,927.64,2023-06-21,DAHE,ZXZ
Electronics,299509,45,559.97,2023-07-12,EBHG,XYW
Home Appliances,094641,47,344.98,2024-01-08,AAAF,YZZ
Electronics,817519,70,480.57,2023-12-10,ABGC,ZWY
Groceries,474836,51,311.07,2023-06-03,EDAH,XXY
Groceries,651849,68,972.51,2023-10-12,DEFC,XZX
Clothing,614799,26,687.3,2023-06-20,BFAD,XWW
Groceries,707445,11,878.21,2024-02-19,DAAG,WWY
Clothing,703654,62,582.64,2024-01-08,HHBG,ZYW
Home Appliances,916990,5,293.55,2024-02-11,CHDB,XWY
Groceries,585601,7,306.04,2024-04-20,BFEF,ZZW
Electronics,750312,57,725.87,2023-08-09,DFGG,YZX
Groceries,885267,17,524.29,2024-03-13,FCCF,ZZW
Electronics,511610,79,208.58,2024-05-13,BHCA,WYX
Groceries,257537,98,896.41,2024-03-03,DBBF,XXZ
Groceries,958496,18,743.48,2023-08-19,AFHE,ZWW
Clothing,702998,66,402.89,2024-04-11,CGHE,XWX
Groceries,695168,16,336.26,2023-09-04,CCED,YZX
Clothing,496466,67,480.52,2023-06-05,FAAH,ZYW
Groceries,151166,89,732.21,2023-09-30,ECBF,YYW
Electronics,822693,95,81.7,2024-02-07,EBHB,ZXY
Electronics,864627,91,137.5,2023-06-30,CBHE,WXY
Groceries,365149,82,909.55,2023-07-20,FCDB,XYY
Home Appliances,128095,17,162.64,2023-11-24,EECA,ZYX
Electronics,244723,67,956.09,2024-03-06,ACFG,YYW
Clothing,379469,55,686.37,2024-03-06,ABAB,WZZ
Clothing,996574,98,255.01,2023-08-03,HDBF,ZYW
Groceries,913064,69,147.03,2023-07-25,BFFE,WWX
Home Appliances,996261,17,573.67,2024-03-03,DGCG,YXX
Home Appliances,768173,73,900.22,2023-07-15,GBGD,ZZY
Groceries,410518,62,211.53,2023-05-24,CAGG,XZX
Groceries,363293,67,474.25,2024-02-17,EHDH,WYY
Electronics,540908,94,383.76,2023-05-31,CAAF,WXX
Electronics,143478,86,974.57,2023-10-13,DFDH,WZY
Clothing,384206,70,216.11,2023-10-26,CFFG,XYZ
Home Appliances,232826,8,832.57,2024-01-22,EDFD,YXY
Electronics,747134,64,974.61,2024-03-24,FBDD,ZZY
Clothing,188390,92,386.81,2023-06-03,FAFA,XWW
Clothing,623149,58,165.55,2024-02-07,AHCF,ZWX
Home Appliances,461949,93,114.75,2024-03-01,GGGD,XYY
Electronics,939371,14,399.42,2023-07-12,BBAH,ZZW
Electronics,021643,14,685.67,2024-01-02,HFHH,XWY
Electronics,273116,3,377.22,2023-09-07,ECBH,XYY
Groceries,182508,22,935.63,2023-09-25,DFFH,WXX
Electronics,379073,65,282.0,2023-05-31,BHGG,WYX
Electronics,494355,8,144.81,2023-11-15,EABF,XXX
Groceries,227942,78,892.41,2023-09-16,FCAE,WYZ
Home Appliances,607032,43,558.87,2023-11-27,BDCF,WYY
Home Appliances,992093,9,931.89,2024-03-17,BFAE,ZXW
Home Appliances,788772,82,337.9,2024-02-08,FBGC,XYY
Groceries,744058,81,358.78,2023-11-13,EEDB,XYY
Electronics,457930,39,831.02,2023-10-14,DCCE,YXY
Clothing,530083,30,101.41,2024-02-12,GCGA,ZYX
Groceries,630840,68,814.61,2024-04-26,BBGC,WWW
Electronics,783637,33,684.46,2023-06-21,EAAB,XWW
Groceries,930793,75,830.57,2024-02-02,BFHC,WZY
Electronics,593661,57,965.26,2023-06-04,AHEE,XYY
Home Appliances,710284,73,341.93,2023-12-26,BACH,YXY
Groceries,181652,27,879.93,2024-01-28,GAHA,YXZ
Electronics,245475,32,741.45,2024-05-03,CGCG,XXW
Clothing,736540,46,606.87,2023-12-30,ACAF,XZX
Home Appliances,622915,26,580.98,2023-09-27,GCCC,WXZ
Clothing,030174,57,229.16,2023-09-09,DEGF,WYX
Clothing,112082,69,575.66,2024-05-12,CBFC,XZZ
Electronics,807393,53,714.55,2023-10-22,FAHB,ZYZ
Home Appliances,356006,35,244.72,2024-04-03,FAFA,YYY
Electronics,620841,84,599.86,2024-04-23,GBFB,YXZ
Clothing,356292,98,776.04,2023-11-27,HHEE,YWW
Electronics,783241,45,129.01,2023-10-22,BBHC,XZW
Clothing,310257,30,420.75,2023-08-28,AEBD,WYW
Electronics,557329,73,899.44,2023-10-02,GACD,ZXW
Clothing,951215,12,178.83,2023-05-29,DEBD,YWW
Clothing,076743,34,611.97,2023-07-18,GGAB,WYZ
Home Appliances,854366,22,227.48,2024-04-27,CCEH,YYY
Groceries,267116,75,932.73,2024-01-22,HBBC,ZXZ
Clothing,729125,56,636.13,2023-11-23,BAHG,WZZ
Clothing,439632,41,834.47,2024-05-04,BADC,ZWY
Electronics,205181,93,242.44,2023-08-15,ADDD,WZY
Clothing,874756,30,227.05,2024-03-27,CBHA,XYW
Home Appliances,655572,28,472.62,2023-12-30,DAED,XWX
Electronics,884202,8,408.04,2023-05-27,EGAA,YXX
Electronics,159985,30,368.26,2024-05-10,HFDB,WXY
Groceries,790491,8,182.14,2024-04-22,GFFD,YXX
Home Appliances,774129,3,104.06,2023-12-08,AGAA,ZWY
Electronics,862443,59,84.42,2024-03-11,DHEC,ZYY
Groceries,049771,25,417.5,2024-03-12,HDBG,YXY
Groceries,744173,41,51.22,2023-12-21,DEAB,WZY
Electronics,133504,55,213.07,2024-02-21,CHFC,XXW
Electronics,759242,49,960.63,2023-12-01,FCCF,YXZ
Electronics,186835,33,878.29,2024-04-04,BACA,ZZZ
Electronics,129251,59,654.99,2023-09-07,EHEH,XZZ
Clothing,902615,98,724.56,2024-05-06,BEDG,XWX
Groceries,451842,86,406.53,2024-02-14,CEHC,WXW
Clothing,399780,4,903.41,2023-07-15,DGGE,ZXX
Groceries,898388,2,620.89,2023-08-31,FAAF,WZW
Electronics,796415,74,68.48,2024-04-09,BGAB,ZZW
Clothing,444332,24,217.2,2023-06-17,EBDB,WWZ
Groceries,653095,60,172.14,2024-02-05,CBCA,ZXZ
Home Appliances,689185,49,293.3,2023-05-17,GGGG,WXX
Clothing,417342,36,445.53,2024-03-28,BDAC,WXZ
Electronics,336966,48,950.84,2024-02-10,BFDE,XYX
Clothing,497103,39,932.25,2024-01-02,CEAG,YXZ
Electronics,951069,16,789.77,2023-08-19,CAHD,WXX
Groceries,785417,62,551.3,2023-12-15,EEGF,ZXZ
Electronics,826369,36,510.42,2023-05-25,DBFB,WYW
Electronics,880118,75,712.41,2023-07-27,EAAA,WXX
Electronics,259072,45,336.18,2023-09-15,GEEH,WYX
Electronics,228824,70,663.97,2023-09-25,GACD,XWZ
Electronics,361176,81,445.1,2024-05-05,FDEE,ZWX
Electronics,155236,81,540.81,2023-12-24,FEAC,XWZ
Electronics,519780,20,185.34,2023-07-11,AGAH,WXZ
Groceries,696297,5,605.34,2023-08-27,HDGG,YYX
Home Appliances,125470,50,177.23,2023-09-24,DCCD,YXY
Home Appliances,919179,23,747.42,2023-06-30,HFED,XYW
Electronics,852345,29,332.76,2024-04-28,EEGC,YWZ
Electronics,361165,8,27.31,2024-05-10,CDHE,WYX
Home Appliances,069888,72,395.36,2023-11-19,EGAE,WYY
Groceries,512600,99,650.43,2023-11-30,FGFC,XXY
Home Appliances,058788,74,410.34,2023-11-08,DEBC,XXZ
Electronics,215514,29,645.09,2023-11-20,HCAA,ZXY
Groceries,430246,23,358.07,2024-03-17,CGDD,ZXZ
Electronics,096552,65,992.62,2024-03-23,DHEF,WWZ
Clothing,296912,71,578.7,2023-06-23,BAHF,WZW
Groceries,151930,21,748.19,2024-03-03,CCHC,XXZ
Electronics,318420,18,865.87,2023-08-09,EGBA,YZW
Home Appliances,777910,45,932.91,2023-09-10,ABFA,YXX
Clothing,600649,99,638.72,2024-04-01,EFBD,ZXY
Clothing,365640,16,950.45,2024-02-23,FFBC,YXW
Home Appliances,481843,95,683.12,2024-03-03,HGDF,WYW
Groceries,832087,27,926.16,2023-07-30,HCDD,ZXY
Groceries,862180,78,958.39,2023-11-28,EEEH,XYX
Clothing,797728,22,245.33,2023-12-14,AFFC,XZY
Clothing,947991,47,649.4,2023-09-29,HEEE,YZW
Groceries,721481,42,329.9,2024-01-22,CFHC,WZX
Clothing,283203,72,199.15,2023-10-03,CBHA,XXW
Home Appliances,069012,10,738.17,2023-06-16,CDGE,YXY
Clothing,342680,99,838.72,2023-06-19,FBCD,ZZY
Groceries,623705,45,152.22,2023-12-17,DBGG,ZYW
Groceries,094345,9,35.67,2024-02-22,HABA,WWX
Home Appliances,957109,10,121.77,2024-03-14,DBBF,YXZ
Home Appliances,324730,51,302.01,2024-03-16,AFHA,XZX
Groceries,596417,33,472.99,2024-05-13,BCDD,WYY
Clothing,814944,96,215.33,2023-07-25,DAEB,XXY
Clothing,329195,67,24.81,2024-03-27,DDCF,YWX
Home Appliances,794358,15,781.81,2024-01-07,HCBE,ZXW
Electronics,815103,2,479.07,2023-11-07,GBGB,YYW
Home Appliances,194540,81,713.76,2024-01-14,BFBB,YZY
Groceries,561095,52,897.35,2023-07-08,AEGD,ZWY
Home Appliances,196676,43,697.17,2023-10-29,AGGA,YXW
Groceries,019614,42,417.08,2023-08-08,BCDH,WXX
Electronics,626327,94,856.88,2023-08-14,BECE,YWY
Home Appliances,662098,62,111.03,2023-07-09,GAHG,WZY
Groceries,401549,81,690.03,2024-03-13,CGCB,WWY
Groceries,734211,32,13.65,2023-06-02,EHFG,XZY
Clothing,328563,8,461.74,2024-05-06,FAHH,XXY
Groceries,251339,35,828.21,2023-07-16,ACBB,YYZ
Home Appliances,366528,19,83.61,2024-03-29,ACAC,WWW
Clothing,342807,63,521.28,2023-11-27,FGHH,ZXY
Home Appliances,580715,33,176.44,2023-09-30,EBCH,XZZ
Home Appliances,706943,83,209.95,2023-06-15,DHEA,WXX
Clothing,348040,91,626.56,2024-03-28,DEAF,ZZW
Home Appliances,227303,83,28.19,2024-01-05,FEBB,WYY
Electronics,400536,75,897.33,2023-11-24,GGAF,WWY
Groceries,280038,87,277.84,2023-06-16,CEHA,XXZ
Electronics,953727,85,216.3,2023-10-23,DGEA,YXY
Clothing,803301,77,397.18,2023-12-02,BDBB,XXZ
Electronics,907813,45,576.73,2024-04-10,GGDH,YZX
Electronics,944988,76,446.35,2023-10-08,EHFC,XXX
Groceries,458380,93,358.94,2023-11-12,ECDA,WYW
Electronics,233774,31,267.95,2023-12-04,FBCC,YYW
Clothing,465351,7,407.06,2023-09-27,DBFC,YZX
Electronics,703715,57,728.13,2023-11-23,FDGE,ZZW
Home Appliances,833445,76,816.6,2024-04-19,HHBB,ZYW
Clothing,068917,5,297.75,2023-12-22,ACGB,WXY
Clothing,807370,79,425.01,2024-02-16,AEEE,YYZ
Clothing,847343,96,209.61,2024-04-01,HBEA,ZXX
Clothing,199507,21,568.32,2023-09-04,DGAB,ZYZ
Groceries,560203,27,691.52,2023-12-08,BCEE,XZZ
Groceries,363017,2,79.84,2023-12-17,ABHE,XXZ
Clothing,293641,22,693.52,2024-01-08,GEBG,YXX
Clothing,215586,86,790.75,2024-01-16,GEGA,XZX
Electronics,224503,13,440.78,2023-07-03,AAAD,ZWY
Groceries,247207,1,731.31,2023-08-21,GCGG,WWY
Clothing,569158,88,164.93,2023-08-23,CHDC,WXZ
Electronics,379568,48,900.61,2023-06-10,FCEC,WYY
Groceries,205934,22,130.17,2023-09-08,CEFF,XZZ
Clothing,821382,20,397.49,2023-11-27,EAFE,YWZ
Home Appliances,776106,26,336.9,2023-11-13,CEEH,WWZ
Electronics,841621,2,978.23,2023-06-01,HEAC,XYZ
Home Appliances,522982,93,237.51,2023-09-04,BCAE,ZXY
Electronics,186999,2,997.13,2024-04-17,CEDG,XWX
Groceries,256813,95,195.75,2023-12-15,DCFF,ZYW
Clothing,237161,81,718.16,2024-03-10,ECCG,ZWZ
Groceries,488641,97,258.12,2024-04-19,ECBG,ZYW
Groceries,078688,40,829.23,2024-01-07,BEBF,XWX
Electronics,782693,20,999.4,2023-06-12,DEFF,YWX
Home Appliances,704764,77,123.5,2023-11-15,HHFB,YZW
Electronics,300184,29,96.2,2023-07-03,HDEH,ZXW
Clothing,845728,42,892.1,2024-04-25,FAEH,XWW
Electronics,081148,21,102.36,2023-11-11,BGGA,YYX
Groceries,221603,56,330.39,2023-07-26,ECCH,WZW
Groceries,769311,2,134.73,2023-09-05,FDEB,ZWX
Clothing,547253,81,483.66,2024-01-23,FHDC,ZWX
Groceries,407980,37,193.44,2023-08-26,DGHA,YYW
Groceries,074845,96,91.51,2024-05-04,BACB,XZZ
Electronics,358239,28,841.25,2023-05-27,EFAB,YXY
Electronics,318826,55,560.65,2024-01-01,DEDB,XZW
Home Appliances,017327,46,356.68,2023-10-07,FAFB,YZY
Home Appliances,315470,93,624.15,2024-04-05,CAEA,WYW
Electronics,924773,92,301.08,2023-05-29,AAAF,XWY
Electronics,747449,24,810.66,2023-06-27,FHAH,XWW
Electronics,522417,60,164.12,2023-12-20,GCBG,ZYY
Clothing,898553,81,878.25,2023-12-04,ECCG,WWW
Groceries,023498,99,108.83,2023-09-22,DCFF,YXY
Groceries,918905,13,892.9,2023-06-19,HCHH,XXW
Electronics,642851,32,271.11,2024-01-27,CEGD,WXX
Groceries,152064,6,146.08,2023-09-27,EHAH,YZZ
Electronics,628003,5,985.97,2024-04-02,DCGE,ZZY
Clothing,231722,25,145.33,2023-12-05,DACB,WZW
Clothing,090192,69,564.81,2023-07-28,BDAH,WZW
Electronics,673809,1,491.12,2024-02-19,GADF,WYW
Groceries,760768,83,199.61,2023-06-01,ADFD,XWX
Electronics,347941,63,822.78,2024-03-13,EDBE,WWY
Electronics,002456,11,817.28,2023-06-20,BFFG,WZZ
Home Appliances,475450,42,379.05,2023-09-09,HBHE,YYX
Groceries,026310,33,859.95,2024-04-02,FDCG,ZWZ
Clothing,725649,79,845.18,2023-09-16,EBBA,YXY
Electronics,883444,52,51.27,2024-05-07,BGCH,WZW
Home Appliances,599934,63,284.75,2024-02-04,BCHD,ZWY
Electronics,029292,33,67.03,2023-08-07,AFBE,WXZ
Clothing,592501,97,706.9,2023-08-05,EDFB,XZY
Clothing,026075,8,590.73,2023-10-29,EDFD,XXW
Electronics,652460,5,476.59,2024-02-07,BHAD,WYZ
Home Appliances,808512,79,237.64,2024-03-31,BGAB,YXY
Electronics,413263,31,942.6,2023-10-22,ABEC,WWW
Clothing,033185,47,138.01,2023-06-15,HEDD,XZZ
Groceries,311085,11,615.07,2024-03-29,FFAF,YYY
Electronics,551156,53,580.84,2023-05-22,EDBH,YYZ
Groceries,788261,25,370.38,2023-09-13,GHBD,XWW
Clothing,317673,66,410.69,2024-03-12,HGDF,XXZ
Clothing,033522,90,546.49,2023-12-10,ABBD,XXX
Groceries,181582,52,593.77,2023-07-29,BHAD,YWZ
Electronics,554280,90,413.2,2023-11-11,HDCE,ZZW
Groceries,151098,75,845.82,2023-12-20,HBFF,XYY
Electronics,460019,98,364.94,2024-05-04,GDAA,YZW
Electronics,987297,78,939.56,2023-05-30,AECA,YYX
Groceries,238975,73,679.19,2024-02-15,BCAG,XYZ
Groceries,104080,90,166.08,2023-05-18,EDDA,ZXY
Clothing,976986,71,605.79,2024-01-12,ACHA,ZXX
Clothing,476927,13,255.77,2024-04-08,GGFB,ZWX
Groceries,335488,98,848.1,2024-02-21,ADCA,YXY
Groceries,605960,17,27.81,2024-04-21,GDEH,XXX
Electronics,241440,10,218.35,2023-07-27,GCEA,XYW
Electronics,929420,98,979.9,2024-01-17,CCFE,XWZ
Groceries,005671,64,664.86,2024-03-29,DFFB,XYZ
Groceries,222326,94,648.77,2023-11-09,BGHB,WYZ
Electronics,872437,13,481.22,2024-04-23,FAAB,XZY
Electronics,350335,84,989.43,2023-11-25,DDEF,WYX
Electronics,974931,25,245.78,2023-11-29,EDFD,WXX
Home Appliances,854551,5,492.78,2023-11-20,CGBH,XXY
Groceries,259239,25,503.48,2023-11-19,GBFD,WYW
Groceries,745301,63,968.19,2024-01-04,BDCH,ZYY
Clothing,904545,60,375.03,2023-07-08,EABC,ZWY
Groceries,528933,61,587.85,2023-11-07,HBHF,XYX
Electronics,717070,66,737.03,2024-04-10,FFBA,ZXW
Groceries,249834,55,279.57,2023-07-08,FGBC,ZZY
Electronics,581215,68,998.79,2023-12-21,DFAC,WYX
Clothing,117659,41,732.25,2023-12-26,HGFA,XWY
Clothing,844294,43,765.64,2024-01-02,EDHE,ZWX
Clothing,131472,97,478.32,2023-07-09,HEAA,WYX
Groceries,889202,80,33.86,2023-09-06,BBAH,YYW
Electronics,438045,49,385.03,2023-08-22,DFBG,ZZY
Clothing,048995,12,45.37,2023-10-23,AACA,WWW
Clothing,058638,23,738.02,2023-05-27,EAFC,WWW
Groceries,615756,76,695.3,2023-09-15,AFDB,YYX
Home Appliances,144621,68,172.92,2024-02-24,DGAD,XXW
Electronics,388558,57,50.35,2024-03-03,EGEG,WWZ
Groceries,495863,99,398.01,2023-06-08,FGED,WXY
Electronics,264645,30,723.97,2023-10-16,GCBG,YWY
Groceries,150145,78,500.87,2024-03-22,FCEF,WWZ
Clothing,706451,90,25.82,2023-07-05,DFGG,XZY
Electronics,209959,18,409.05,2023-07-05,GCEB,WYW
Home Appliances,604629,79,187.99,2023-07-27,DHDF,YXX
Clothing,794824,59,955.5,2024-04-03,FBDD,WYX
Clothing,053279,72,796.51,2024-03-13,EEAH,XWY
Electronics,971290,26,667.22,2023-09-07,HAGB,XYZ
Clothing,898327,83,229.35,2023-09-02,GACA,XXX
Groceries,046770,90,858.17,2023-05-23,BBCC,YWZ
Electronics,358673,66,178.71,2023-07-01,CFGE,WWW
Groceries,094283,7,253.39,2024-05-04,EFBE,YYW
Clothing,399605,38,130.95,2023-10-31,GFDH,XYX
Electronics,552181,67,249.41,2023-08-08,FGHE,XYX
Electronics,767902,13,469.03,2024-04-27,HFDD,XYZ
Electronics,462266,51,302.18,2023-12-25,AGGC,WYY
Clothing,393906,66,890.25,2023-09-16,BGBC,ZZZ
Home Appliances,324639,23,321.94,2023-12-25,EDGE,YXY
Electronics,799475,3,650.57,2024-05-07,FDAE,ZWX
Groceries,352481,32,749.22,2023-12-19,AEEH,XZZ
Groceries,646471,30,941.54,2023-06-05,BEEA,ZXY
Clothing,164544,49,123.18,2023-07-13,EAEG,ZWZ
Home Appliances,742014,76,257.52,2024-02-24,FGBE,XXY
Groceries,965964,91,60.42,2023-05-22,GFEB,XWW
Clothing,941878,91,147.89,2023-09-25,GBGG,ZZX
Electronics,684204,23,125.18,2023-10-04,HHFC,XYW
Electronics,564569,1,228.77,2024-03-15,EGBA,WZY
Electronics,122231,83,930.56,2023-11-24,DBAA,WXZ
Clothing,770602,33,901.98,2024-01-14,DFEE,WXZ
Groceries,557971,80,429.94,2023-10-27,GCCH,YYX
Electronics,333519,14,611.02,2024-01-04,HAEF,XYZ
Home Appliances,103685,85,313.36,2023-09-05,HHFC,WXY
Groceries,197975,79,870.55,2024-03-10,ADFH,WXZ
Electronics,527721,10,247.14,2023-12-08,GDHE,YXZ
Clothing,552513,72,821.26,2023-09-11,EABB,ZWY
Home Appliances,905387,43,27.81,2024-02-20,CDEG,XYZ
Electronics,716322,74,413.41,2023-05-27,HABB,ZXZ
Groceries,422941,15,251.41,2024-02-03,GEFH,YXZ
Home Appliances,489060,96,364.49,2024-04-21,ADGF,YWZ
Groceries,588286,95,400.06,2023-12-06,HBFG,WXY
Groceries,762534,75,145.1,2024-04-16,AGBB,XZY
Clothing,303327,44,416.17,2023-12-28,GHHD,WZW
Clothing,661980,36,246.85,2024-05-06,AABG,YWX
Electronics,069350,32,75.76,2023-11-17,CHAE,YZY
Electronics,449161,43,177.52,2023-09-10,HDCF,WYW
Home Appliances,141297,33,209.15,2024-01-24,CFCF,YWX
Home Appliances,623202,69,40.51,2024-03-11,BEHF,YXY
Clothing,567287,1,141.49,2023-06-13,EEBE,XWY
Electronics,071135,86,574.95,2023-05-16,DBDH,YYW
Electronics,717595,46,802.15,2024-01-23,FEAH,ZWY
Clothing,173858,79,459.05,2023-07-22,AFHA,YXX
Groceries,729571,59,70.41,2023-06-29,BFCA,XXX
Home Appliances,426831,26,514.64,2023-12-15,ACHB,XWW
Electronics,924654,1,51.5,2023-09-03,EBHF,ZXX
Home Appliances,235781,89,574.88,2024-02-27,GDAD,XWZ
Clothing,117714,48,226.1,2023-09-29,GFBD,ZWZ
Home Appliances,483812,7,401.29,2023-11-13,CHDG,ZXZ
Home Appliances,701550,32,572.24,2023-07-04,EHHA,YYY
Electronics,290564,52,109.5,2023-05-26,BHFH,ZWZ
Groceries,867223,48,686.81,2024-03-18,DAAA,YYW
Electronics,782264,62,603.73,2023-07-29,GCAH,WYX
Home Appliances,134661,48,866.81,2023-05-16,FHEH,WYW
Clothing,446435,91,63.13,2023-09-16,DFAA,XXW
Electronics,816443,64,596.07,2024-04-21,HFBD,WXZ
Groceries,845927,59,440.61,2024-01-13,AGBA,ZYX
Groceries,201227,89,274.68,2023-10-29,GFAF,WXZ
Home Appliances,055879,68,307.22,2024-02-21,BAEF,YXZ
Electronics,087272,4,618.53,2023-11-08,CAEG,YYW
Electronics,550755,80,674.24,2024-03-05,AGCA,YYW
Groceries,356328,93,676.32,2024-01-24,ACHD,WZY
Groceries,847098,6,198.77,2023-09-22,ECHD,WYW
Home Appliances,074393,19,714.9,2023-09-01,FBAH,WWX
Groceries,659246,77,867.72,2023-06-22,GAHB,ZWY
Home Appliances,132863,95,981.65,2023-09-23,GABB,XZX
Home Appliances,421658,67,560.86,2023-11-27,BFCB,XYY
Clothing,648639,14,729.07,2024-03-14,EEEA,WXY
Clothing,884177,80,765.53,2023-10-05,AEGC,YXW
Groceries,233343,41,22.24,2023-06-09,GAHE,XXW
Clothing,861553,42,602.9,2023-10-04,GCEH,ZZX
Electronics,648285,87,525.62,2024-03-08,CDDF,XYY
Clothing,161730,21,786.16,2024-01-11,GFEH,ZZW
Home Appliances,348157,75,550.51,2024-02-17,CDFG,WZY
Groceries,477960,24,719.9,2023-12-09,FBHE,YYX
Electronics,091581,69,775.29,2024-03-28,GGDG,YXW
Electronics,637006,34,853.81,2024-04-05,BCFH,ZWW
Clothing,838967,53,79.95,2023-09-27,CGHC,ZYY
Electronics,343714,73,203.3,2023-12-01,FHGC,ZXX
Electronics,518104,85,358.38,2023-10-04,CGBH,ZXZ
Electronics,978289,77,945.6,2023-08-27,BGHF,YWY
Home Appliances,442671,59,14.68,2023-08-01,EABF,ZXY
Clothing,466960,26,208.17,2024-02-18,BACH,YYZ
Electronics,052192,49,960.11,2023-05-21,AEHH,YXY
Home Appliances,715105,69,433.86,2023-11-22,EEBH,WXX
Groceries,676345,83,253.22,2023-11-21,HECE,XXX
Clothing,883204,1,706.9,2024-03-31,DBHB,YXY
Home Appliances,859635,1,700.8,2024-04-02,CEFB,ZXW
Home Appliances,960393,47,813.02,2023-10-08,BGEH,WWW
Groceries,424792,22,671.79,2024-04-25,ACDG,WXZ
Electronics,926650,2,173.48,2024-03-26,EEDA,XWW
Clothing,341452,55,86.9,2024-04-12,DDHF,ZWY
Clothing,544106,10,23.59,2023-12-05,FBAD,XXW
Electronics,430246,21,639.41,2023-07-26,FDGC,WXZ
Groceries,014227,71,773.1,2024-05-08,GBHD,YZW
Groceries,153242,66,828.51,2024-04-02,BCAH,WYW
Home Appliances,721990,29,267.9,2023-09-26,BDAE,XWX
Groceries,455102,38,923.82,2024-03-05,BFAH,XXW
Groceries,452833,72,864.78,2024-04-16,FCHC,XZZ
Electronics,968112,92,553.58,2023-10-01,EGBG,ZWW
Clothing,809638,92,12.33,2024-02-11,GCFE,YYZ
Electronics,106354,70,336.16,2024-04-08,DHFE,XZX
Home Appliances,713394,85,573.1,2023-07-03,GCGH,YYZ
Clothing,089109,54,853.91,2023-12-21,AFEG,ZXW
Groceries,466691,45,817.02,2023-09-10,CACD,YZW
Groceries,019346,73,922.94,2024-03-27,BEGG,ZYX
Groceries,795358,14,70.53,2023-07-21,AFCF,WZX
Electronics,826988,4,99.27,2024-02-09,DEBC,YZZ
Home Appliances,785463,14,320.93,2023-12-15,HBGF,YXY
Groceries,808026,44,723.43,2023-11-07,FGCF,ZWX
Clothing,136081,6,916.25,2023-10-17,GFCE,XWY
Groceries,095142,4,297.54,2023-05-26,HEHC,YWZ
Electronics,709675,22,640.66,2024-02-20,FGAE,WZX
Home Appliances,552515,30,103.37,2024-03-29,BDGE,WWX
Groceries,689435,60,355.81,2024-03-08,AFHH,YXY
Groceries,401052,49,506.79,2023-10-08,HHGH,YZY
Electronics,533146,96,442.01,2023-09-10,FCCG,YZY
Electronics,207664,59,63.57,2023-05-30,DGBF,WXZ
Groceries,950732,55,271.11,2024-01-02,FHEE,ZYY
Home Appliances,364019,80,64.84,2023-11-22,FDHC,YWX
Home Appliances,476632,30,742.95,2024-04-05,CFFE,XZX
Groceries,277325,89,895.47,2023-06-12,CEAA,YYY
Groceries,669791,23,481.56,2023-09-24,AFCB,YZZ
Electronics,726589,75,190.87,2023-08-02,CAEH,WXZ
Groceries,028990,49,94.53,2024-01-23,CDFA,WWW
Electronics,250792,43,591.09,2023-12-11,HGCH,WWW
Electronics,820833,7,225.84,2024-01-20,DBBC,ZXZ
Electronics,482931,25,372.29,2024-02-27,AGBG,WXZ
Electronics,697731,20,882.17,2023-06-07,CEGD,ZZZ
Electronics,878260,72,280.96,2024-02-11,DEFG,YZZ
Groceries,638835,33,114.81,2024-01-14,DFHG,YWY
Electronics,901559,31,197.19,2023-09-10,FDEF,YYZ
Groceries,362072,95,971.53,2023-09-03,ADCD,XZY
Groceries,531208,51,501.08,2023-06-09,BDCB,ZWX
Home Appliances,627682,50,643.11,2023-08-08,FEAA,YXX
Clothing,199116,72,649.25,2023-09-24,AHHF,YXX
Clothing,365225,89,397.87,2024-04-22,DDEG,WWX
Groceries,380983,69,758.16,2023-10-04,GGDB,WWW
Electronics,650684,99,821.27,2023-07-20,ADCH,WXX
Clothing,457976,23,791.77,2023-12-05,FEHD,XXX
Clothing,925103,13,34.45,2023-07-30,DAEA,YXX
Groceries,764562,23,456.68,2024-04-29,DDCA,XWY
Electronics,595727,77,521.07,2023-12-24,GFFH,ZYX
Home Appliances,394983,22,407.3,2024-03-28,CAFH,ZZX
Electronics,423305,38,948.2,2023-06-01,GEAG,ZZX
Home Appliances,595114,12,516.13,2024-02-20,DCGD,WWY
Home Appliances,176234,38,771.9,2023-08-28,DBHC,YYY
Groceries,098844,85,544.96,2023-10-09,DCDG,WXX
Clothing,296851,47,442.76,2024-02-24,GFHA,XWY
Home Appliances,452253,6,185.09,2024-05-12,HBDD,XXZ
Home Appliances,689083,20,257.99,2024-01-12,CGEB,WZX
